starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 08 20:57:53 2013	1365447473	0	96	96	60
Mon Apr 08 20:57:53 2013	1365447473	0	96	96	63
Mon Apr 08 20:57:38 2013	1365447458	0	96	96	77
Mon Apr 08 20:57:53 2013	1365447473	0	96	96	70
Mon Apr 08 20:57:20 2013	1365447440	0	96	96	73
Mon Apr 08 20:57:27 2013	1365447447	0	96	96	65
Mon Apr 08 20:57:37 2013	1365447457	0	96	96	75
Mon Apr 08 20:57:23 2013	1365447443	0	96	96	62
Mon Apr 08 20:57:16 2013	1365447436	0	96	96	79
Mon Apr 08 20:57:51 2013	1365447471	0	96	96	70
Mon Apr 08 20:58:02 2013	1365447482	0	96	96	46
Mon Apr 08 20:57:29 2013	1365447449	0	96	96	66
Mon Apr 08 20:57:23 2013	1365447443	0	96	96	67
Mon Apr 08 20:57:45 2013	1365447465	0	96	96	60
Mon Apr 08 20:57:37 2013	1365447457	0	96	96	62
Mon Apr 08 20:57:53 2013	1365447473	1	95	96	70
Mon Apr 08 20:57:23 2013	1365447443	0	96	96	66
Mon Apr 08 20:57:54 2013	1365447474	0	96	96	59
Mon Apr 08 20:57:24 2013	1365447444	0	96	96	54
Mon Apr 08 20:57:15 2013	1365447435	0	96	96	94
Mon Apr 08 20:57:34 2013	1365447454	0	96	96	70
Mon Apr 08 20:57:50 2013	1365447470	0	96	96	51
Mon Apr 08 20:57:27 2013	1365447447	0	96	96	74
Mon Apr 08 20:57:56 2013	1365447476	0	96	96	68
Mon Apr 08 20:57:51 2013	1365447471	0	96	96	91
Mon Apr 08 20:57:38 2013	1365447458	0	96	96	57
Mon Apr 08 20:57:31 2013	1365447451	0	96	96	57
Mon Apr 08 20:57:29 2013	1365447449	0	96	96	42
Mon Apr 08 20:57:34 2013	1365447454	0	96	96	67
Mon Apr 08 20:57:08 2013	1365447428	0	96	96	79
Mon Apr 08 20:57:51 2013	1365447471	0	96	96	55
Mon Apr 08 20:57:26 2013	1365447446	0	96	96	56
Mon Apr 08 20:58:04 2013	1365447484	0	96	96	71
Mon Apr 08 20:57:29 2013	1365447449	0	96	96	70
Mon Apr 08 20:58:04 2013	1365447484	0	96	96	55
Mon Apr 08 20:57:13 2013	1365447433	0	96	96	84
Mon Apr 08 20:57:10 2013	1365447430	0	96	96	81
Mon Apr 08 20:57:42 2013	1365447462	1	96	96	61
Mon Apr 08 20:57:49 2013	1365447469	0	96	96	50
Mon Apr 08 20:57:14 2013	1365447434	0	96	96	95
Mon Apr 08 20:57:12 2013	1365447432	0	96	96	85
Mon Apr 08 20:57:47 2013	1365447467	0	96	96	70
Mon Apr 08 20:57:30 2013	1365447450	0	96	96	55
Mon Apr 08 20:57:12 2013	1365447432	0	96	96	83
Mon Apr 08 20:57:48 2013	1365447468	0	96	96	54
Mon Apr 08 20:57:18 2013	1365447438	0	96	96	76
Mon Apr 08 20:57:14 2013	1365447434	0	96	96	83
Mon Apr 08 20:58:05 2013	1365447485	0	96	96	59
Mon Apr 08 20:57:30 2013	1365447450	0	96	96	65
Mon Apr 08 20:57:34 2013	1365447454	1	96	96	65
Mon Apr 08 20:57:44 2013	1365447464	1	96	96	67
Mon Apr 08 20:57:13 2013	1365447433	0	96	96	84
Mon Apr 08 20:57:16 2013	1365447436	0	96	96	94
Mon Apr 08 20:58:00 2013	1365447480	0	96	97	53
Mon Apr 08 20:57:41 2013	1365447461	0	96	97	72
Mon Apr 08 20:57:12 2013	1365447432	0	96	97	69
Mon Apr 08 20:57:36 2013	1365447456	0	96	97	69
Mon Apr 08 20:57:50 2013	1365447470	0	96	97	58
Mon Apr 08 20:57:32 2013	1365447452	0	96	97	53
Mon Apr 08 20:57:33 2013	1365447453	0	96	97	73
Mon Apr 08 20:57:55 2013	1365447475	0	96	97	81
Mon Apr 08 20:57:16 2013	1365447436	0	96	97	93
Mon Apr 08 20:57:22 2013	1365447442	0	96	97	64
Mon Apr 08 20:57:18 2013	1365447438	0	96	97	48
Mon Apr 08 20:57:50 2013	1365447470	0	96	97	63
Mon Apr 08 20:57:48 2013	1365447468	0	96	97	71
Mon Apr 08 20:57:14 2013	1365447434	0	96	97	96
Mon Apr 08 20:57:31 2013	1365447451	0	96	97	60
Mon Apr 08 20:58:04 2013	1365447484	0	96	97	67
Mon Apr 08 20:57:57 2013	1365447477	2	94	97	58
Mon Apr 08 20:57:23 2013	1365447443	0	96	97	71
Mon Apr 08 20:57:30 2013	1365447450	0	97	97	66
Mon Apr 08 20:57:16 2013	1365447436	0	97	97	82
Mon Apr 08 20:57:36 2013	1365447456	0	96	97	67
Mon Apr 08 20:57:38 2013	1365447458	0	97	97	74
Mon Apr 08 20:58:03 2013	1365447483	0	97	97	82
Mon Apr 08 20:57:59 2013	1365447479	1	96	97	58
Mon Apr 08 20:57:11 2013	1365447431	0	97	97	80
Mon Apr 08 20:57:23 2013	1365447443	0	97	97	58
Mon Apr 08 20:57:11 2013	1365447431	0	97	97	80
Mon Apr 08 20:57:42 2013	1365447462	0	97	97	57
Mon Apr 08 20:58:05 2013	1365447485	0	97	97	72
Mon Apr 08 20:57:14 2013	1365447434	0	97	97	94
Mon Apr 08 20:58:03 2013	1365447483	0	97	97	73
Mon Apr 08 20:57:39 2013	1365447459	0	97	97	70
Mon Apr 08 20:57:36 2013	1365447456	0	97	97	61
Mon Apr 08 20:57:22 2013	1365447442	0	97	97	70
Mon Apr 08 20:57:13 2013	1365447433	0	97	97	72
Mon Apr 08 20:57:19 2013	1365447439	0	97	97	88
Mon Apr 08 20:57:10 2013	1365447430	0	97	97	94
Mon Apr 08 20:57:17 2013	1365447437	0	97	97	80
Mon Apr 08 20:57:40 2013	1365447460	0	97	97	76
Mon Apr 08 20:58:04 2013	1365447484	0	97	97	62
Mon Apr 08 20:57:39 2013	1365447459	0	97	97	68
Mon Apr 08 20:57:12 2013	1365447432	0	97	97	76
Mon Apr 08 20:58:06 2013	1365447486	0	97	97	71
Mon Apr 08 20:57:48 2013	1365447468	0	97	97	69
Mon Apr 08 20:57:11 2013	1365447431	0	97	97	75
Mon Apr 08 20:57:09 2013	1365447429	0	97	97	96
Mon Apr 08 20:57:23 2013	1365447443	0	97	97	54
Mon Apr 08 20:57:41 2013	1365447461	0	97	97	77
Mon Apr 08 20:57:25 2013	1365447445	0	97	97	67
Mon Apr 08 20:57:40 2013	1365447460	0	97	97	65
Mon Apr 08 20:57:38 2013	1365447458	0	97	97	61
Mon Apr 08 20:57:29 2013	1365447449	0	97	97	50
Mon Apr 08 20:57:19 2013	1365447439	0	97	97	71
Mon Apr 08 20:57:59 2013	1365447479	0	97	97	63
Mon Apr 08 20:57:39 2013	1365447459	0	97	97	55
Mon Apr 08 20:57:41 2013	1365447461	0	97	97	72
Mon Apr 08 20:57:38 2013	1365447458	0	97	97	73
Mon Apr 08 20:58:05 2013	1365447485	0	97	97	67
Mon Apr 08 20:57:25 2013	1365447445	0	97	97	66
Mon Apr 08 20:57:33 2013	1365447453	0	97	97	59
Mon Apr 08 20:57:47 2013	1365447467	0	97	97	77
Mon Apr 08 20:57:51 2013	1365447471	0	97	97	81
Mon Apr 08 20:57:48 2013	1365447468	0	97	97	38
Mon Apr 08 20:57:09 2013	1365447429	0	97	97	85
Mon Apr 08 20:57:11 2013	1365447431	0	97	97	85
Mon Apr 08 20:57:25 2013	1365447445	0	97	97	72
Mon Apr 08 20:57:16 2013	1365447436	0	97	97	90
Mon Apr 08 20:57:55 2013	1365447475	0	97	97	92
Mon Apr 08 20:57:59 2013	1365447479	0	97	97	73
Mon Apr 08 20:57:27 2013	1365447447	0	97	97	69
Mon Apr 08 20:57:39 2013	1365447459	0	97	97	69
Mon Apr 08 20:57:57 2013	1365447477	0	97	97	72
Mon Apr 08 20:57:40 2013	1365447460	0	97	97	63
Mon Apr 08 20:57:47 2013	1365447467	0	97	97	72
Mon Apr 08 20:57:51 2013	1365447471	0	97	97	86
Mon Apr 08 20:57:31 2013	1365447451	0	97	97	74
Mon Apr 08 20:57:23 2013	1365447443	0	97	97	67
Mon Apr 08 20:57:25 2013	1365447445	0	97	97	66
Mon Apr 08 20:57:53 2013	1365447473	0	97	97	78
Mon Apr 08 20:57:57 2013	1365447477	0	97	97	73
Mon Apr 08 20:57:51 2013	1365447471	0	97	97	97
Mon Apr 08 20:57:15 2013	1365447435	0	97	97	72
Mon Apr 08 20:57:11 2013	1365447431	0	97	97	63
Mon Apr 08 20:57:37 2013	1365447457	0	97	97	66
Mon Apr 08 20:57:33 2013	1365447453	0	97	97	66
Mon Apr 08 20:57:30 2013	1365447450	0	97	97	78
Mon Apr 08 20:57:19 2013	1365447439	1	97	97	95
Mon Apr 08 20:57:28 2013	1365447448	0	97	97	74
Mon Apr 08 20:57:52 2013	1365447472	0	97	97	76
Mon Apr 08 20:57:07 2013	1365447427	0	97	97	65
Mon Apr 08 20:57:12 2013	1365447432	0	97	97	77
Mon Apr 08 20:57:51 2013	1365447471	0	97	97	85
Mon Apr 08 20:57:57 2013	1365447477	0	97	97	76
Mon Apr 08 20:58:03 2013	1365447483	0	97	97	71
Mon Apr 08 20:57:33 2013	1365447453	0	97	97	64
Mon Apr 08 20:57:50 2013	1365447470	0	97	97	50
Mon Apr 08 20:57:34 2013	1365447454	0	97	97	61
Mon Apr 08 20:57:38 2013	1365447458	0	97	97	63
Mon Apr 08 20:57:35 2013	1365447455	0	97	98	63
Mon Apr 08 20:57:17 2013	1365447437	0	97	98	79
Mon Apr 08 20:57:12 2013	1365447432	0	97	98	75
Mon Apr 08 20:57:09 2013	1365447429	0	97	98	79
Mon Apr 08 20:57:12 2013	1365447432	0	97	98	96
Mon Apr 08 20:57:53 2013	1365447473	0	97	98	61
Mon Apr 08 20:57:53 2013	1365447473	0	97	98	50
Mon Apr 08 20:57:59 2013	1365447479	0	97	98	69
Mon Apr 08 20:57:21 2013	1365447441	0	97	98	60
Mon Apr 08 20:57:58 2013	1365447478	0	97	98	71
Mon Apr 08 20:57:59 2013	1365447479	0	97	98	50
Mon Apr 08 20:58:04 2013	1365447484	0	97	98	73
Mon Apr 08 20:58:05 2013	1365447485	0	97	98	66
Mon Apr 08 20:57:45 2013	1365447465	0	97	98	67
Mon Apr 08 20:57:09 2013	1365447429	0	98	98	87
Mon Apr 08 20:58:01 2013	1365447481	5	92	98	79
Mon Apr 08 20:57:15 2013	1365447435	0	98	98	97
Mon Apr 08 20:57:38 2013	1365447458	0	97	98	74
Mon Apr 08 20:57:57 2013	1365447477	0	97	98	78
Mon Apr 08 20:57:23 2013	1365447443	0	98	98	74
Mon Apr 08 20:57:17 2013	1365447437	0	98	98	79
Mon Apr 08 20:57:38 2013	1365447458	0	97	98	72
Mon Apr 08 20:57:33 2013	1365447453	1	97	98	75
Mon Apr 08 20:57:08 2013	1365447428	0	98	98	97
Mon Apr 08 20:57:10 2013	1365447430	0	98	98	94
Mon Apr 08 20:57:30 2013	1365447450	0	98	98	62
Mon Apr 08 20:57:18 2013	1365447438	0	98	98	89
Mon Apr 08 20:57:19 2013	1365447439	0	98	98	71
Mon Apr 08 20:57:41 2013	1365447461	0	98	98	76
Mon Apr 08 20:57:10 2013	1365447430	0	98	98	79
Mon Apr 08 20:57:46 2013	1365447466	0	98	98	72
Mon Apr 08 20:57:52 2013	1365447472	0	98	98	77
Mon Apr 08 20:58:02 2013	1365447482	0	98	98	90
Mon Apr 08 20:57:09 2013	1365447429	0	98	98	65
Mon Apr 08 20:57:32 2013	1365447452	0	98	98	69
Mon Apr 08 20:57:50 2013	1365447470	0	98	98	67
Mon Apr 08 20:57:34 2013	1365447454	0	98	98	61
Mon Apr 08 20:57:08 2013	1365447428	0	98	98	63
Mon Apr 08 20:57:42 2013	1365447462	0	98	98	66
Mon Apr 08 20:57:26 2013	1365447446	1	97	98	56
Mon Apr 08 20:57:18 2013	1365447438	0	98	98	39
Mon Apr 08 20:58:03 2013	1365447483	0	98	98	77
Mon Apr 08 20:57:40 2013	1365447460	0	98	98	67
Mon Apr 08 20:57:46 2013	1365447466	0	98	98	35
Mon Apr 08 20:57:16 2013	1365447436	0	98	98	85
Mon Apr 08 20:57:22 2013	1365447442	0	98	98	65
Mon Apr 08 20:58:03 2013	1365447483	0	98	98	70
Mon Apr 08 20:57:24 2013	1365447444	0	98	98	65
Mon Apr 08 20:57:23 2013	1365447443	1	97	98	59
Mon Apr 08 20:57:29 2013	1365447449	0	98	98	64
Mon Apr 08 20:57:12 2013	1365447432	0	98	98	97
Mon Apr 08 20:57:21 2013	1365447441	0	98	98	65
Mon Apr 08 20:57:48 2013	1365447468	0	98	98	63
Mon Apr 08 20:57:35 2013	1365447455	0	98	98	62
Mon Apr 08 20:57:11 2013	1365447431	0	98	98	78
Mon Apr 08 20:57:43 2013	1365447463	1	97	98	71
Mon Apr 08 20:57:54 2013	1365447474	0	98	98	68
Mon Apr 08 20:57:25 2013	1365447445	0	98	98	64
Mon Apr 08 20:58:06 2013	1365447486	0	98	98	67
Mon Apr 08 20:57:27 2013	1365447447	0	98	98	62
Mon Apr 08 20:57:50 2013	1365447470	0	98	98	56
Mon Apr 08 20:57:24 2013	1365447444	0	98	98	68
Mon Apr 08 20:57:08 2013	1365447428	0	98	98	80
Mon Apr 08 20:57:34 2013	1365447454	0	98	98	67
Mon Apr 08 20:58:01 2013	1365447481	0	98	98	74
Mon Apr 08 20:58:00 2013	1365447480	1	97	98	51
Mon Apr 08 20:57:18 2013	1365447438	0	98	98	76
Mon Apr 08 20:57:21 2013	1365447441	1	97	98	66
Mon Apr 08 20:57:31 2013	1365447451	0	98	98	61
Mon Apr 08 20:57:23 2013	1365447443	0	98	98	66
Mon Apr 08 20:57:13 2013	1365447433	0	98	98	91
Mon Apr 08 20:57:40 2013	1365447460	0	98	98	74
Mon Apr 08 20:57:24 2013	1365447444	0	98	98	72
Mon Apr 08 20:57:09 2013	1365447429	0	98	98	72
Mon Apr 08 20:58:00 2013	1365447480	0	98	98	62
Mon Apr 08 20:57:28 2013	1365447448	0	98	98	54
Mon Apr 08 20:57:48 2013	1365447468	0	98	98	72
Mon Apr 08 20:57:14 2013	1365447434	0	98	98	97
Mon Apr 08 20:57:33 2013	1365447453	0	98	98	66
Mon Apr 08 20:57:48 2013	1365447468	0	98	98	59
Mon Apr 08 20:57:34 2013	1365447454	0	98	98	71
Mon Apr 08 20:57:37 2013	1365447457	0	98	98	79
Mon Apr 08 20:57:09 2013	1365447429	0	98	98	45
Mon Apr 08 20:58:02 2013	1365447482	0	98	98	25
Mon Apr 08 20:58:02 2013	1365447482	0	98	98	87
Mon Apr 08 20:57:49 2013	1365447469	0	98	98	64
Mon Apr 08 20:57:57 2013	1365447477	0	98	98	62
Mon Apr 08 20:57:25 2013	1365447445	0	98	98	69
Mon Apr 08 20:57:49 2013	1365447469	0	98	98	65
Mon Apr 08 20:57:16 2013	1365447436	0	98	98	98
Mon Apr 08 20:57:08 2013	1365447428	0	98	98	95
Mon Apr 08 20:57:58 2013	1365447478	0	98	99	79
Mon Apr 08 20:57:36 2013	1365447456	0	98	99	67
Mon Apr 08 20:58:01 2013	1365447481	0	98	99	98
Mon Apr 08 20:58:04 2013	1365447484	0	98	99	56
Mon Apr 08 20:57:08 2013	1365447428	0	98	99	80
Mon Apr 08 20:57:32 2013	1365447452	0	98	99	65
Mon Apr 08 20:57:21 2013	1365447441	0	98	99	78
Mon Apr 08 20:57:16 2013	1365447436	0	98	99	70
Mon Apr 08 20:57:19 2013	1365447439	0	98	99	69
Mon Apr 08 20:58:00 2013	1365447480	17	82	99	30
Mon Apr 08 20:57:51 2013	1365447471	0	98	99	67
Mon Apr 08 20:57:28 2013	1365447448	0	98	99	77
Mon Apr 08 20:57:45 2013	1365447465	2	97	99	58
Mon Apr 08 20:57:53 2013	1365447473	0	98	99	69
Mon Apr 08 20:57:24 2013	1365447444	0	99	99	78
Mon Apr 08 20:57:54 2013	1365447474	0	98	99	38
Mon Apr 08 20:57:32 2013	1365447452	0	98	99	70
Mon Apr 08 20:57:25 2013	1365447445	1	98	99	53
Mon Apr 08 20:57:18 2013	1365447438	0	99	99	84
Mon Apr 08 20:57:36 2013	1365447456	0	99	99	61
Mon Apr 08 20:57:12 2013	1365447432	0	99	99	88
Mon Apr 08 20:57:28 2013	1365447448	0	98	99	56
Mon Apr 08 20:57:08 2013	1365447428	0	99	99	98
Mon Apr 08 20:57:38 2013	1365447458	0	99	99	68
Mon Apr 08 20:57:34 2013	1365447454	0	99	99	76
Mon Apr 08 20:57:56 2013	1365447476	0	98	99	46
Mon Apr 08 20:57:49 2013	1365447469	2	97	99	54
Mon Apr 08 20:57:39 2013	1365447459	0	98	99	74
Mon Apr 08 20:57:30 2013	1365447450	0	99	99	73
Mon Apr 08 20:58:03 2013	1365447483	1	98	99	53
Mon Apr 08 20:57:27 2013	1365447447	0	99	99	57
Mon Apr 08 20:57:10 2013	1365447430	0	99	99	75
Mon Apr 08 20:58:00 2013	1365447480	0	99	99	63
Mon Apr 08 20:57:20 2013	1365447440	0	99	99	76
Mon Apr 08 20:57:22 2013	1365447442	0	99	99	57
Mon Apr 08 20:57:28 2013	1365447448	0	99	99	78
Mon Apr 08 20:57:25 2013	1365447445	0	99	99	58
Mon Apr 08 20:57:15 2013	1365447435	0	99	99	98
Mon Apr 08 20:57:16 2013	1365447436	0	99	99	93
Mon Apr 08 20:57:11 2013	1365447431	0	99	99	86
Mon Apr 08 20:58:03 2013	1365447483	0	99	99	76
Mon Apr 08 20:57:56 2013	1365447476	0	99	99	58
Mon Apr 08 20:57:31 2013	1365447451	0	99	99	62
Mon Apr 08 20:57:59 2013	1365447479	0	99	99	52
Mon Apr 08 20:57:41 2013	1365447461	0	99	99	75
Mon Apr 08 20:57:48 2013	1365447468	0	99	99	69
Mon Apr 08 20:57:08 2013	1365447428	0	99	99	45
Mon Apr 08 20:58:03 2013	1365447483	0	99	99	80
Mon Apr 08 20:57:26 2013	1365447446	0	99	99	73
Mon Apr 08 20:57:07 2013	1365447427	2	97	99	84
Mon Apr 08 20:57:42 2013	1365447462	1	98	99	76
Mon Apr 08 20:57:21 2013	1365447441	0	99	99	60
Mon Apr 08 20:57:15 2013	1365447435	0	99	99	88
Mon Apr 08 20:57:15 2013	1365447435	0	99	99	81
Mon Apr 08 20:57:37 2013	1365447457	0	99	99	93
Mon Apr 08 20:57:41 2013	1365447461	0	99	99	75
Mon Apr 08 20:57:09 2013	1365447429	0	99	99	99
Mon Apr 08 20:57:57 2013	1365447477	0	99	99	71
Mon Apr 08 20:57:30 2013	1365447450	0	99	99	75
Mon Apr 08 20:57:57 2013	1365447477	0	99	99	73
Mon Apr 08 20:57:31 2013	1365447451	0	99	99	76
Mon Apr 08 20:57:29 2013	1365447449	0	99	99	64
Mon Apr 08 20:57:14 2013	1365447434	0	99	99	96
Mon Apr 08 20:57:32 2013	1365447452	0	99	99	70
Mon Apr 08 20:57:17 2013	1365447437	0	99	99	87
Mon Apr 08 20:57:24 2013	1365447444	0	99	99	48
Mon Apr 08 20:57:30 2013	1365447450	1	99	99	53
Mon Apr 08 20:57:16 2013	1365447436	0	99	99	84
Mon Apr 08 20:57:47 2013	1365447467	2	97	99	70
Mon Apr 08 20:57:40 2013	1365447460	0	99	99	64
Mon Apr 08 20:57:21 2013	1365447441	0	99	99	70
Mon Apr 08 20:57:10 2013	1365447430	0	99	99	75
Mon Apr 08 20:57:49 2013	1365447469	1	99	99	67
Mon Apr 08 20:57:08 2013	1365447428	1	99	99	55
Mon Apr 08 20:57:18 2013	1365447438	0	99	99	88
Mon Apr 08 20:57:15 2013	1365447435	0	99	99	88
Mon Apr 08 20:57:29 2013	1365447449	0	99	99	66
Mon Apr 08 20:57:51 2013	1365447471	0	99	99	83
Mon Apr 08 20:57:19 2013	1365447439	0	99	99	76
Mon Apr 08 20:57:32 2013	1365447452	0	99	99	69
Mon Apr 08 20:57:58 2013	1365447478	0	99	99	69
Mon Apr 08 20:57:11 2013	1365447431	0	99	99	84
Mon Apr 08 20:57:54 2013	1365447474	0	99	99	82
Mon Apr 08 20:57:18 2013	1365447438	0	99	99	72
Mon Apr 08 20:57:12 2013	1365447432	0	99	99	81
Mon Apr 08 20:57:38 2013	1365447458	0	99	99	76
Mon Apr 08 20:57:11 2013	1365447431	0	99	99	82
Mon Apr 08 20:57:19 2013	1365447439	0	99	99	75
Mon Apr 08 20:57:08 2013	1365447428	0	99	99	84
Mon Apr 08 20:57:49 2013	1365447469	0	99	99	59
Mon Apr 08 20:57:55 2013	1365447475	0	99	99	66
Mon Apr 08 20:57:07 2013	1365447427	0	99	100	95
Mon Apr 08 20:57:14 2013	1365447434	0	99	100	23
Mon Apr 08 20:57:59 2013	1365447479	0	99	100	73
Mon Apr 08 20:57:47 2013	1365447467	0	99	100	63
Mon Apr 08 20:57:48 2013	1365447468	0	99	100	74
Mon Apr 08 20:57:43 2013	1365447463	0	100	100	61
Mon Apr 08 20:57:14 2013	1365447434	0	100	100	71
Mon Apr 08 20:57:56 2013	1365447476	0	99	100	61
Mon Apr 08 20:57:58 2013	1365447478	1	99	100	67
Mon Apr 08 20:57:47 2013	1365447467	0	100	100	60
Mon Apr 08 20:57:09 2013	1365447429	0	100	100	44
Mon Apr 08 20:58:04 2013	1365447484	0	99	100	61
Mon Apr 08 20:57:15 2013	1365447435	0	100	100	79
Mon Apr 08 20:58:05 2013	1365447485	0	99	100	72
Mon Apr 08 20:58:04 2013	1365447484	1	99	100	60
Mon Apr 08 20:57:16 2013	1365447436	0	100	100	99
Mon Apr 08 20:57:48 2013	1365447468	0	100	100	65
Mon Apr 08 20:57:49 2013	1365447469	1	99	100	81
Mon Apr 08 20:57:24 2013	1365447444	0	100	100	57
Mon Apr 08 20:57:25 2013	1365447445	0	100	100	69
Mon Apr 08 20:57:49 2013	1365447469	0	100	100	75
Mon Apr 08 20:57:39 2013	1365447459	0	100	100	68
Mon Apr 08 20:58:03 2013	1365447483	0	100	100	52
Mon Apr 08 20:57:37 2013	1365447457	0	100	100	79
Mon Apr 08 20:57:14 2013	1365447434	0	100	100	80
Mon Apr 08 20:57:42 2013	1365447462	0	100	100	64
Mon Apr 08 20:57:28 2013	1365447448	0	100	100	69
Mon Apr 08 20:57:24 2013	1365447444	0	100	100	46
Mon Apr 08 20:58:05 2013	1365447485	0	100	100	73
Mon Apr 08 20:57:10 2013	1365447430	0	100	100	99
Mon Apr 08 20:57:10 2013	1365447430	0	100	100	91
Mon Apr 08 20:57:36 2013	1365447456	0	100	100	77
Mon Apr 08 20:57:15 2013	1365447435	0	100	100	62
Mon Apr 08 20:57:58 2013	1365447478	0	100	100	74
Mon Apr 08 20:58:01 2013	1365447481	0	100	100	99
Mon Apr 08 20:57:30 2013	1365447450	0	100	100	57
Mon Apr 08 20:57:52 2013	1365447472	0	100	100	87
Mon Apr 08 20:57:29 2013	1365447449	0	100	100	78
Mon Apr 08 20:57:12 2013	1365447432	0	100	100	85
Mon Apr 08 20:57:53 2013	1365447473	0	100	100	48
Mon Apr 08 20:57:50 2013	1365447470	0	100	100	70
Mon Apr 08 20:57:12 2013	1365447432	0	100	100	82
Mon Apr 08 20:57:42 2013	1365447462	0	100	100	63
Mon Apr 08 20:57:13 2013	1365447433	0	100	100	81
Mon Apr 08 20:57:22 2013	1365447442	0	100	100	74
Mon Apr 08 20:57:29 2013	1365447449	0	100	100	75
Mon Apr 08 20:57:17 2013	1365447437	0	100	100	86
Mon Apr 08 20:57:07 2013	1365447427	0	100	100	99
Mon Apr 08 20:57:50 2013	1365447470	0	100	100	63
Mon Apr 08 20:57:12 2013	1365447432	0	100	100	83
Mon Apr 08 20:57:13 2013	1365447433	0	100	100	99
Mon Apr 08 20:57:48 2013	1365447468	2	98	100	75
Mon Apr 08 20:58:01 2013	1365447481	0	100	100	72
Mon Apr 08 20:57:20 2013	1365447440	0	100	100	79
Mon Apr 08 20:57:48 2013	1365447468	0	100	100	79
Mon Apr 08 20:57:16 2013	1365447436	0	100	100	79
Mon Apr 08 20:57:37 2013	1365447457	0	100	100	97
Mon Apr 08 20:57:21 2013	1365447441	0	100	100	56
Mon Apr 08 20:57:32 2013	1365447452	0	100	100	72
Mon Apr 08 20:58:05 2013	1365447485	1	100	100	78
Mon Apr 08 20:57:17 2013	1365447437	0	100	100	94
Mon Apr 08 20:57:30 2013	1365447450	0	100	100	72
Mon Apr 08 20:57:58 2013	1365447478	0	100	100	69
Mon Apr 08 20:57:18 2013	1365447438	0	100	100	58
Mon Apr 08 20:57:11 2013	1365447431	0	100	100	83
Mon Apr 08 20:57:48 2013	1365447468	0	100	100	73
Mon Apr 08 20:57:33 2013	1365447453	0	100	101	69
Mon Apr 08 20:57:53 2013	1365447473	1	100	101	80
Mon Apr 08 20:57:09 2013	1365447429	0	100	101	94
Mon Apr 08 20:57:37 2013	1365447457	0	100	101	67
Mon Apr 08 20:57:17 2013	1365447437	0	100	101	98
Mon Apr 08 20:57:19 2013	1365447439	0	100	101	81
Mon Apr 08 20:57:09 2013	1365447429	0	100	101	97
Mon Apr 08 20:57:46 2013	1365447466	0	100	101	47
Mon Apr 08 20:57:29 2013	1365447449	0	100	101	67
Mon Apr 08 20:57:40 2013	1365447460	0	100	101	61
Mon Apr 08 20:58:00 2013	1365447480	0	100	101	82
Mon Apr 08 20:57:50 2013	1365447470	0	100	101	59
Mon Apr 08 20:57:40 2013	1365447460	0	100	101	70
Mon Apr 08 20:57:48 2013	1365447468	0	100	101	81
Mon Apr 08 20:57:49 2013	1365447469	0	100	101	62
Mon Apr 08 20:57:42 2013	1365447462	1	100	101	56
Mon Apr 08 20:57:38 2013	1365447458	0	101	101	69
Mon Apr 08 20:57:55 2013	1365447475	0	100	101	90
Mon Apr 08 20:57:52 2013	1365447472	0	101	101	99
Mon Apr 08 20:57:13 2013	1365447433	0	101	101	92
Mon Apr 08 20:58:04 2013	1365447484	0	101	101	72
Mon Apr 08 20:57:17 2013	1365447437	0	101	101	77
Mon Apr 08 20:57:09 2013	1365447429	0	101	101	46
Mon Apr 08 20:57:58 2013	1365447478	0	100	101	55
Mon Apr 08 20:57:37 2013	1365447457	0	101	101	100
Mon Apr 08 20:57:18 2013	1365447438	0	101	101	78
Mon Apr 08 20:57:53 2013	1365447473	0	101	101	77
Mon Apr 08 20:57:12 2013	1365447432	0	101	101	83
Mon Apr 08 20:57:23 2013	1365447443	0	101	101	54
Mon Apr 08 20:57:33 2013	1365447453	1	100	101	64
Mon Apr 08 20:57:48 2013	1365447468	0	101	101	67
Mon Apr 08 20:57:45 2013	1365447465	1	100	101	49
Mon Apr 08 20:57:09 2013	1365447429	0	101	101	26
Mon Apr 08 20:57:24 2013	1365447444	0	101	101	64
Mon Apr 08 20:57:18 2013	1365447438	0	101	101	83
Mon Apr 08 20:57:56 2013	1365447476	0	101	101	47
Mon Apr 08 20:57:18 2013	1365447438	0	101	101	40
Mon Apr 08 20:57:54 2013	1365447474	0	101	101	88
Mon Apr 08 20:57:18 2013	1365447438	0	101	101	77
Mon Apr 08 20:57:48 2013	1365447468	0	101	101	80
Mon Apr 08 20:57:18 2013	1365447438	0	101	101	80
Mon Apr 08 20:57:38 2013	1365447458	0	101	101	80
Mon Apr 08 20:57:27 2013	1365447447	0	101	101	77
Mon Apr 08 20:57:25 2013	1365447445	0	101	101	77
Mon Apr 08 20:57:55 2013	1365447475	0	101	101	74
Mon Apr 08 20:57:18 2013	1365447438	0	101	101	51
Mon Apr 08 20:57:50 2013	1365447470	0	101	101	67
Mon Apr 08 20:57:40 2013	1365447460	0	101	101	68
Mon Apr 08 20:57:22 2013	1365447442	0	101	101	69
Mon Apr 08 20:57:51 2013	1365447471	0	101	101	84
Mon Apr 08 20:58:02 2013	1365447482	0	101	101	101
